Palabra (concepto),Descripción,Codificación
Ganancia,financiamiento,finaciamiento
Obsesión,querer,querer
Obsesión,visio,vicio
Obsesión,incapaz dejarlo,incapacidad
Obsesión,,repetición
Decisión,querer,querer
Decisión,definitivamente,definitivamente
Decisión,mente,mente
Seguridad,sentirse protegido,protección
Seguridad,bulnerable,invulnerable
Seguridad,confiar,confianza
Seguridad,sentirse,bien
Seguridad,,no pasar a llevar
Excusa,pretexto,pretexto
Excusa,forma esquivar,esquivar
Excusa,suele mentira,mentira
Razón,certeza,certeza
Razón,cordura,cordura
Razón,correcto,correcto
Felicidad,ànimo,ánimo
Felicidad,cosas,bien
Felicidad,alegrìa,alegría
Felicidad,contento,contento
Felicidad,contrario tristeza,no tristeza
Felicidad,emociòn,emoción
Felicidad,feliz,felicidad
Seguridad,protecciòn,protección
Seguridad,resguardo,resguardo
Seguridad,padres hijos,padres
Seguridad,brinda carabineros,policias
Seguridad,labor guardias,guardias
Compasión,sentimiento,sentimiento
Compasión,conmueve,conmoción
Compasión,emociòn,emoción
Compasión,sentir làstima,lástima
Compasión,pena situaciòn,pena
Compasión,apiadarse alguien,piedad
Agradecimiento,gracias,gratitud
Agradecimiento,regalo,regalo
Agradecimiento,sentimiento alguien,sentimiento
Agradecimiento,favor alguien,favor
Agradecimiento,responder favor alguien,favor
Habilidad ,,saber
Habilidad ,especìfico,bien
Habilidad ,fuerte alguien,fuerza
Habilidad ,  capacidad tarea,Hacer
Habilidad ,logra pràctica,práctica
Éxito,ganar,ganar
Éxito,lograr metas,logro
Éxito,alguien vida,bien
Éxito,salga,bien
Éxito,ganadores,ganar
Oportunidad,chanche,chance
Oportunidad,ocasiòn perfecta,ocasión
Oportunidad,momento apropiado,momento apropiado
Oportunidad,dejar pasar,aprovechar
Oportunidad,aprovechar,aprovechar
Pensamiento,idea cabeza,idea
Pensamiento,surge ocasiòn,cualquier ocasión
Compasión,sentimiento,sentimiento
Compasión,tolerancia,tolerancia
Compasión,actitud,actitud
Compasión,empatía,empatía
Excusa,pretexto,pretexto
Excusa,prorroga,prorroga
Excusa,  palabras safarse alguien,safarse
Excusa,narracion hechos,narracción
Excusa,justificacion,justificación
Destreza,capacidad,capacidad
Destreza,logra perserverancia,perseverancia
Destreza,categorias,diferentes
Destreza,practica continua,práctica
Destreza,caracteristica,características
Obsesión,sentimiento,sentimiento
Obsesión,pensamiento recurrente,pensamiento
Obsesión,apego,apego
Desesperación,sentimiento,sentimiento
Desesperación,sensacion escapar,escape
Desesperación,persona tenerla,personal
Desesperación,huir,huir
Desesperación,correr,correr
Desesperación,miedo,miedo
Peligro,sensacion miedo,miedo
Peligro,amenaza vida,amenaza
Peligro,partes,todas partes
Peligro,ganas gritar,grito
Razón,autoridad,autoridad
Razón,pensar,pensamiento
Razón,,saber
Razón,conocimiento,conocimiento
Razón,inteligencia,inteligencia
Razón,existencia,existir
Honestidad,,verdad
Honestidad,forma sincerarse,sinceridad
Honestidad,transparencia,transparencia
Honestidad,expresión,expresión
Éxito,forma atraer felicidad,felicidad
Éxito,cumbre,cima
Éxito,plenitud,plenitud
Éxito,metas personales,meta
Éxito,perserverancia,perseverancia
Éxito,optimismo,optimismo
Éxito,lograr objetivos,logro
Obligación,imposicion,imposición
Obligación,carácter extricto,extricto
Obligación,normas,normas
Obligación,deberes,deber
Obligación,acto impuesto alguien,imposición
