Palabra (concepto),Descripción,Codificación
Desesperación,encerrado,encierro
Desesperación,sin salida,no salida
Desesperación,angustiar,angustia
Desesperación,sin solución aparente,no solución
Verdad,seguridad de uno hecho,seguridad
Verdad,estamento,estamento
Verdad,algo verídico,veracidad
Verdad,afirmación de algo,afirmación
Verdad,poder ser cuestionar,cuastionamiento
Ganancia,aumento de algo,aumento
Ganancia,sumar,suma
Ganancia,más cantidad,mayor cantidad
Compasión,lamento,lamento
Compasión,empatir,empatía
Compasión,comprensión de uno suceso malo en otro,comprensión
Compasión,tristeza por el otro,tristeza
Peligro,amenazar,amenaza
Peligro,miedo,miedo
Peligro,situación inestable,inestabilidad
Peligro,riesgo,riesgo
Peligro,desequilibrio del entorno,desequilibrio
Ansiedad,incapacidad de espera a uno suceso,incapacidad
Ansiedad,nerviosismo,nerviosismo
Ansiedad,anhelo de adelantar el tiempo,anhelo
Ansiedad,impaciente,impaciencia
Sugerencia,opinión,opinión
Sugerencia,crítica constructivo,crítica
Sugerencia,aporte positivo,positivo
Sugerencia,nuevo idea,idea
Amenaza,riesgo,riesgo
Amenaza,exposición a uno peligro,peligro
Amenaza,algo de él que deber cuidar yo,cuidado
Amenaza,tener precaución,precaución
Destreza,habilidad,habilidades
Destreza,ser bueno en algo,bien
Pensamiento,idea sobre algo,idea
Pensamiento,concepto,concepto
Seguridad,protección,protección
Seguridad,estar a salvo,a salvo
Seguridad,yo brindar tranquilidad,tranquilidad
Agradecimiento,gracias,gratitud
Agradecimiento,estar satisfecho con algo,satisfacción
Agradecimiento,él él dar a alguien,otro/alguien
Agradecimiento,ser uno virtud poder realizar él,virtud
Peligro,amenazar,amenaza
Peligro,riesgo,riesgo
Peligro,poder sufrir él si no tú cuidar,sufrimiento
Peligro,aunque no querer siempre este expuesto,exposición
Esperanza,fe,fe
Esperanza,creer en algo,creencia
Esperanza,el religioso creer en él,religión
Plan,uno idea en caso él que algo no salir bien,idea
Plan,opción,opción
Plan,sugerencia,sugerencia
Ansiedad,nervio,nerviosismo
Ansiedad,cuando él sentir él poder comer mucho,comer
Ansiedad,trastorno psicológico,trastorno
Ansiedad,él sentir cuando él exponer uno evento traumático,trauma
Ansiedad,angustiar,angustia
Acuerdo,dos o más parte poder llegar a él,dos o más partes
Acuerdo,idea que satisfagar a el participante,satisfacción
Acuerdo,uno trato,trato
Acuerdo,él llegar a uno conformidad,conformidad
Acuerdo,tregua,tregua
Esperanza,creer que algo poder pasar,creencia
Esperanza,él último que él perder,lo último que se pierde
Esperanza,uno razón para seguir vivir,razonamiento
Peligro,uno situación en que poder salir dañado,daño
Peligro,situación alarmante,alarma
Peligro,ser uno factor de riesgo,riesgo
Felicidad,ser uno estado de ánimo,ánimo
Felicidad,alegría uno poco más constante,alegría
Felicidad,él poder llorar por este,llanto
Felicidad,uno sentimiento agradable,agradable
Destreza,desempeño en uno tarea,desempeño
Destreza,el forma en el que afrontar algo,forma
Destreza,el uso de tu habilidad,habilidades
Destreza,desarrollo,desarrollo
Excusa,algo que agravar el falta,agravante
Excusa,poder ser uno mentira,mentira
Excusa,uno razón,razonamiento
Excusa,el porque de uno acción,causa
Honestidad,ser uno atributo,atributo
Honestidad,él decir el verdad,verdad
Honestidad,sinceridad,sinceridad
Agradecimiento,situación en donde él dar el gracia,gratitud
Agradecimiento,sentir él lleno,lleno
Agradecimiento,venir luego del recibimiento de uno regalo espiritual o material,regalo
Seguridad,ser uno factor,factor
Seguridad,situación de protección,protección
Seguridad,existir guardia que cubrir este,guardias
Seguridad,poder haber policía bombero ambulanciar cubrir este,policias
Pensamiento,ser cuando el consciencia hablar,conciencia
Pensamiento,algo que nunca para de pasar mientras este consciente,conciencia
Pensamiento,pasar en el cerebro,cerebro
Pensamiento,sólo él hacer el ser humano,humano
Pensamiento,ser el diferencia entre uno humano y uno animal,humano
Oportunidad,chance sobre algo,chance
Oportunidad,algo que él deber aprovechar,aprovechar
Oportunidad,no pasar dos vez,único
Felicidad,ser uno sentimiento,sentimiento
Felicidad,generalmente él él atribuir a el gente que él encontrar sonriente,sonrisa
Felicidad,ser algo positivo,positivo
Felicidad,todo intentar sentir yo así,todos
Obsesión,algo que centrar de manera total nuestro atención,atención
Obsesión,mantener nuestro atención sobre él normal,atención
Obsesión,el celo poder ser uno manisfestación de este,celos
Obsesión,existir trastorno relacionado con este concepto,trastorno
Definición,vía por el cual él buscar el significado de algo,significado
Definición,diccionario,diccionario
Definición,enciclopedia,enciclopedia
Definición,entrega información clave de uno concepto,información
Definición,cuando él desconzar él buscar,búsqueda
Compasión,sentimiento,sentimiento
Compasión,lástima,lástima
Compasión,benelovencia,benelovencia 
Compasión,el abuelo generalmente ocasionar este en el persona,por abuelos
Compasión,o el gente indefenso,indefensión
Ansiedad,también mucho trastorno él desarrolar por este,trastorno
Ansiedad,fármaco poder controlar él,tratamiento contra
Ansiedad,sensación duradero,duradera
Ansiedad,ser algo desesperante,deseperación
Ansiedad,ir más allá del control de el persona,descontrol
Ansiedad,generalmente uno suceso él provoca,suceso
Ansiedad,gana de que algo sucesar con mucho gana,ganar
Desesperación,sentimiento intranquilizante,intranquilidad
Desesperación,provocado no por desición de el persona,indecisión
Desesperación,ser cuando de perder el tranquilidad,intranquilidad
Peligro,algo que poder hacer daño,daño
Peligro,haber que tener cuidado,cuidado
Peligro,el humnao tender siempre a evitar él,evitación
Peligro,antónimo de seguridad,no seguridad
Esperanza,sentimiento de anhelo,sentimiento
Esperanza,cuando el cosa estar mal uno tender a sentir él,creencia
Esperanza,él relacionar con que algo bueno pronto suceder,bien
Esperanza,en situación crítico ser él unico que yo quedar tener,crítica
Esperanza,yo entregar tranquilidad en cierto ocación,tranquilidad
Plan,él utilizar para organizar algo,organización
Plan,poder tener fin positivo o negativo,positivo/negativo
Plan,facilitar el actuar,facilidad
Decisión,ser algo concluyente,conclusión
Decisión,siempre definir algo no conceptualmente,definición
Decisión,determinar uno situación,determinación
Decisión,si él hacer mala elección de sto poder sufrir consecuencia,elección
Decisión,buena elección de este yo hacer sentir yo pleno,elección
Decisión,deber ser tomas en base a nuestro verdadero sentimiento,sentimientos
Agradecimiento,accion de uno persona tras recibir algo,acción
Agradecimiento,sentimiento al recibir uno presente o favor,sentimiento
Agradecimiento,amerita retribucion,retribución
Agradecimiento,él apreciar tras ser recibir,aprecio
Agradecimiento,él realizar de corazón,corazón
Agradecimiento,el accion previo traer felicidad y por ese él realizar,felicidad
Pensamiento,involucrar el mente,mente
Pensamiento,provenir de uno acción que realizar el mente,mente
Pensamiento,soler llevar a uno idea,idea
Pensamiento,poder traer duda,duda
Pensamiento,ejercitar al cerebro,cerebro
Pensamiento,él desarrollar el mente a través de este herramienta,mente
Culpa,sentimiento que surgir al hecer algo mal,mal
Culpa,aparecer sólo si él este conciente que él hacer algo mal,conciencia
Culpa,surgir cuando él perjudicar a otro,perjucio
Culpa,él soler realizar acción para reparar él,reparación 
Culpa,intentar enmendar él,enmendar
Culpa,ser sancionable,sanción
Culpa,poder llevar a castigo,castigo
Honestidad,cualidad humano,humano
Honestidad,servir para mejorar el convivencia,convivencia
Honestidad,él asumir que todo él poseer,todos
Honestidad,actuar en contra de él poder resultar perjudicial,perjudicial
Honestidad,uno persona carente de este generar desconfianza,no desconfianza
Honestidad,él ser transparente,transparencia
Seguridad,cualidad,cualidad
Seguridad,él asumir positivo,positivo
Seguridad,atraer el éxito,éxito
Seguridad,él buscar obtener en el vida cotideán,vida cotidiana
Seguridad,él buscar brindar él,brindar
Seguridad,el gorierno necesitar entregar este cualidad,estado
Amenaza,su recepción generar angustia,angustia
Amenaza,buscar hacer daño,daño
Amenaza,él realizar con el objetivo de venganza,venganza
Amenaza,él ver como advertencia o ultimatum,advertencia
Amenaza,el delincuente soler usar él,delincuencia
Oportunidad,él él poder entregar a alguien bajo el premisa que cumplir,entregar
Oportunidad,el afectado deber realizar acción para mantener él,mantenerlas
Oportunidad,acuardo implicito entre persona,acuerdo
Peligro,acompañado de uno advertencia,advertencia
Peligro,provocar daño,daño
Peligro,él soler evitar,evitación
Peligro,el construcción ser el que más trabajar para disminuir él,disminución
Peligro,el guerra ser el que mas él poseer,guerras
Peligro,a veces él asociar con uno sensacion,sensación
Destreza,él tener al ser habil,habilidades
Destreza,bueno para algo,bien
Destreza,él lograr con práctica y trabajo duro,práctica
Plan,procedimiento al que él llagar para lograr algo,procedimiento
Plan,amerito análisis para obtener él,análisis
Plan,involucrar uno conjunto de acción,acción
Plan,buscar uno objetivo,objetivos
Plan,soler involucrar a mucho persona,muchos
Plan,su completacion llevar a satisfaccion,completar
Definición,significado,significado
Definición,razon,razonamiento
Definición,su funcion ser explicar concepto,explicación
Definición,detallar algo,detallar
Definición,usado con frecuencia en prueba academica,académico
Definición,cada libro poseer uno glosario de este,glosario
Definición,yo ayudar a comprender cosa que no saber,comprensión
Honestidad,quien no miente,no mentir
Honestidad,verdad,verdad
Honestidad,quien ser puro hablar,pureza
Honestidad,contrario a mentira,no mentir
Honestidad,escasear hoy en dia,escasez
Honestidad,verdad,verdad
Culpa,sentimiento que yo atormentar cuando realicer uno malo accion,mal
Culpa,a menudo yo afectar si no haber uno conciencia limpio,conciencia
Culpa,poder afectar el estado de animo,ánimo
Culpa,usado en ley para determinar sentencia de uno persona,leyes
Culpa,alguno gente ser mas propenso a poseer él,propensión
Ganancia,utilidad,utilidad
Ganancia,dinero extra,dinero
Ganancia,ventaja sobre uno situacion,ventaja
Ganancia,fortunar,fortuna
Ganancia,ingreso sobre gasto,ingreso
Ganancia,el gente esperar obtener él en su vida laboral,vida laboral
Razón,logico,lógica
Razón,servir para explicar cosa a trav del pensamiento racional,explicación
Razón,el gente intentar tener control sobre este,control
Razón,gente en discusión querer poseer él,discusión
Razón,usado con frecuencia en matematica,matemáticas
Razón,él poder encontrar en el mundo de el ley,leyes
Plan,servir para tener uno idea de accion a realizar,idea
Plan,mapa de idea,mapa
Plan,planificacion de acción,acción
Plan,con frencuencia usado para tener uno vision de proyecto a futuro,futuro
Plan,compañia telefonica soler ofrecerlo,telefonía
Desesperación,sentimiento que surgir al sentir yo presionado,presión
Desesperación,mucho persona sufrir de este cuando él encontrar deseosa de algo,obseción
Desesperación,agoviado,agobio
Desesperación,poder llevar a el locura,locura
Desesperación,crisis,crisis
Desesperación,sociedad entero haber pasar por este,sociedad
Verdad,servir para mantener relación social estable,relación
Verdad,él omitir en mucho caso,omisible
Verdad,poder ser alterar para conveniencia,conveniencia
Acuerdo,involucra  a 2 o mas persona,dos o más partes
Acuerdo,usado con frecuencia en negocio,negocios
Acuerdo,modo de usar el razon para lograr uno inter en comun,común
Acuerdo,avez usado por conveniencia de uno,conveniencia
Acuerdo,poder llegar a perjudicar a alguien,perjuicio
Esperanza,él ultimo que él perder,lo último que se pierde
Esperanza,el gente él aferrrir a él en momento de crisis,aferrar
Esperanza,gente recurrir a él en momento de desesperacion,deseperación
Esperanza,dio yo él brinda,Dios
Esperanza,persona religioso soler poseer él con mayor frecuencia que el que no,religión
Esperanza,todo alumno al final del semestre,fin semestre
Definición,descripcion,descripción
Definición,caracterizacion,caracterización
Definición,visualizar,visualización
Definición,ejemplificar,ejemplo
Definición,mostrar el todo de uno elemento,mostrar
Definición,recapitular el rasgo escencial,rasgos
Definición,estructurar,estructura
Definición,armar,amor
Definición,construir,constructivo
Honestidad,pureza,pureza
Honestidad,claridad,claridad
Honestidad,sinceridad,sinceridad
Honestidad,transparencia,transparencia
Honestidad,leal,leal
Honestidad,compromiso,compromiso
Honestidad,relacion,relación
Sugerencia,aviso,aviso
Sugerencia,ayuda,ayuda
Sugerencia,consejo,concejo
Sugerencia,advertencia,advertencia
Sugerencia,orientacion,orientación
Sugerencia,direccionar,dirrecionar
Sugerencia,encaminar,encaminar
Sugerencia,enseñar,enseñanza
Sugerencia,ver visión desde otro punto de vista,visiones
Culpa,malhechor,malhechor
Culpa,sentimiento,sentimiento
Culpa,pesame mental,pesame
Culpa,incomodidad,incomodidad
Culpa,malestar,malestar
Culpa,maldad,mal
Culpa,dolo o malo intencion,dolo
Culpa,reflexion sobre uno mal acto,reflexión
Culpa,pesame de el conciencia,conciencia
Esperanza,expectativa,expectativa
Esperanza,augurio,augurio
Esperanza,bienestar,bienestar
Esperanza,futuro,futuro
Esperanza,felicidad,felicidad
Esperanza,auge,auge
Esperanza,mejora,mejorar
Esperanza,venir tiempo buen,bien
Éxito,satisfecho,satisfacción
Éxito,poder,poder
Éxito,conocimiento,conocimiento
Éxito,sabidurio,sabiduría
Éxito,completitud,completitud
Éxito,competente,competencia
Éxito,estabilidad,estabilidad
Éxito,calma mental,calma
Éxito,habilidad mental,habilidades
Decisión,diyuntivo,disyunción
Decisión,analisis,análisis
Decisión,vision,visión
Decisión,eleccion,elección
Decisión,apostar por uno opcion,opción
Decisión,incertidumbre en el opción,incertidumbre
Decisión,direccionar,dirrecionar
Decisión,posicionar,posición
Acuerdo,pacto,pacto
Acuerdo,tratar,trato
Acuerdo,compromiso,compromiso
Acuerdo,union,unión
Acuerdo,amistad,amistad
Acuerdo,proyeccion,proyección
Acuerdo,estabilidad,estabilidad
Acuerdo,colaborar,colaborar
Desesperación,malestar mental,malestar
Desesperación,inestabilidad,inestabilidad
Desesperación,desequilibrio,desequilibrio
Desesperación,inequidad,inequidad
Desesperación,impacientar,impaciencia
Desesperación,irritación,irritación
