Palabra (concepto),Descripción,Codificación
Felicidad,contento,contento
Felicidad,contrario tristeza,no tristeza
Felicidad,emociòn,emoción
Felicidad,feliz,felicidad
Seguridad,protecciòn,protección
Seguridad,resguardo,resguardo
Seguridad,padre hijo,padres
Seguridad,brinda carabinero,policias
Seguridad,labor guardia,guardias
Compasión,sentimiento,sentimiento
Compasión,conmuevar,conmoción
Compasión,emociòn,emoción
Compasión,sentir làstima,lástima
Compasión,pena situaciòn,pena
Compasión,apiadar él alguien,piedad
Agradecimiento,gracia,gratitud
Agradecimiento,regalo,regalo
Agradecimiento,sentimiento alguien,sentimiento
Agradecimiento,favor alguien,favor
Agradecimiento,responder favor alguien,favor
Habilidad ,,saber
Habilidad ,especìfico,bien
Habilidad ,fuerte alguien,fuerza
Habilidad ,  capacidad tarea,Hacer
Habilidad ,lograr pràctico,práctica
Éxito,ganar,ganar
Éxito,lograr meta,logro
Éxito,alguien vida,bien
Éxito,salir,bien
Éxito,ganador,ganar
Oportunidad,chanche,chance
Oportunidad,ocasiòn perfecta,ocasión
Oportunidad,momento apropiado,momento apropiado
Oportunidad,dejar pasar,aprovechar
Oportunidad,aprovechar,aprovechar
Pensamiento,idea cabeza,idea
Pensamiento,surgir ocasiòn,cualquier ocasión
Compasión,sentimiento,sentimiento
Compasión,tolerancia,tolerancia
Compasión,actitud,actitud
Compasión,empatir,empatía
Excusa,pretexto,pretexto
Excusa,prorrogar,prorroga
Excusa,  palabra safar él alguien,safarse
Excusa,narracion hecho,narracción
Excusa,justificacion,justificación
Destreza,capacidad,capacidad
Destreza,lograr perserverancia,perseverancia
Destreza,categoria,diferentes
Destreza,practica continuo,práctica
Destreza,caracteristico,características
Obsesión,sentimiento,sentimiento
Obsesión,pensamiento recurrente,pensamiento
Obsesión,apego,apego
Desesperación,sentimiento,sentimiento
Desesperación,sensacion escapar,escape
Desesperación,persona tener él,personal
Desesperación,huir,huir
Desesperación,correr,correr
Desesperación,miedo,miedo
Peligro,sensacion miedo,miedo
Peligro,amenazar vida,amenaza
Peligro,parte,todas partes
Peligro,gana gritar,grito
Razón,autoridad,autoridad
Razón,pensar,pensamiento
Razón,,saber
Razón,conocimiento,conocimiento
Razón,inteligencia,inteligencia
Razón,existencia,existir
Honestidad,,verdad
Honestidad,forma sincerar él,sinceridad
Honestidad,transparencia,transparencia
Honestidad,expresión,expresión
Éxito,forma atraer felicidad,felicidad
Éxito,cumbre,cima
Éxito,plenitud,plenitud
Éxito,meta personal,meta
Éxito,perserverancia,perseverancia
Éxito,optimismo,optimismo
Éxito,lograr objetivo,logro
Obligación,imposicion,imposición
Obligación,carácter extricto,extricto
Obligación,norma,normas
Obligación,deber,deber
Obligación,acto impuesto alguien,imposición
